index,EEMV,HYG,MTUM,QUAL,SIZE,USMV,VLUE
2014-08-01 04:00:00,52.5808,66.2782,57.833659999999995,51.44356,53.78624,32.298,53.52599
2014-08-04 04:00:00,53.00199,66.68145,58.27703,51.77453,53.9642,32.43005,53.52599
2014-08-05 04:00:00,52.408879999999996,66.55183000000001,57.6212,51.38094,53.53711,32.11314,53.113780000000006
2014-08-06 04:00:00,52.340109999999996,66.71025999999999,57.3718,51.52406,53.492619999999995,32.192370000000004,53.3113
2014-08-07 04:00:00,52.27135,66.75346,57.076209999999996,51.1931,53.20789,32.06913,52.9678
2014-08-08 04:00:00,52.61518,66.96229,57.6951,51.78347,53.81293,32.44765,53.534569999999995
2014-08-11 04:00:00,53.01059,67.27914,57.90755,51.90871,54.07096,32.59731,53.75784
2014-08-12 04:00:00,53.019180000000006,67.26474,57.85213,51.86398,53.9642,32.5797,53.671969999999995
2014-08-13 04:00:00,53.38881,67.45916,58.3417,52.19495,54.15994,32.755759999999995,53.77502
2014-08-14 04:00:00,53.50915,67.58878,58.65576,52.44542,54.49805,32.94942,54.1357
2014-08-15 04:00:00,53.49195,67.7256,58.78508000000001,52.499080000000006,54.818369999999994,32.93182,54.127109999999995
2014-08-18 04:00:00,53.8186,67.92003000000001,59.1638,53.02685,55.02301,33.15189,54.56507
2014-08-19 04:00:00,54.007709999999996,67.89842,59.58871,53.42044,55.352230000000006,33.33675,54.917159999999996
2014-08-20 04:00:00,53.981919999999995,67.94883,59.828869999999995,53.64406999999999,55.4412,33.371959999999994,55.08891
2014-08-21 04:00:00,53.88736,67.94883,59.939719999999994,53.69773000000001,55.61916,33.4776,55.320769999999996
2014-08-22 04:00:00,53.85298,67.7832,59.96743000000001,53.688790000000004,55.49459,33.36316,55.11467
2014-08-25 04:00:00,54.05069,67.92723000000001,60.27225,53.89453,55.725930000000005,33.4864,55.43241999999999
2014-08-26 04:00:00,54.11945,67.97764000000001,60.32767,53.99293,55.75261999999999,33.4688,55.526880000000006
2014-08-27 04:00:00,54.33435,67.91283,60.24454,53.85875,55.71703,33.4688,55.595569999999995
2014-08-28 04:00:00,53.93894,67.81201,60.189130000000006,53.81403,55.71703,33.50401,55.47535
2014-08-29 04:00:00,53.8186,67.86242,60.48471,53.90347,55.912780000000005,33.58324,55.483940000000004
2014-09-02 04:00:00,53.870169999999995,67.94193,60.66945,54.02871,55.930569999999996,33.54802,55.49253
2014-09-03 04:00:00,54.53205,67.76831,60.66945,53.805080000000004,55.95726,33.600840000000005,55.60416
2014-09-04 04:00:00,54.26558000000001,67.54405,60.558609999999994,53.67985,55.894980000000004,33.57443,55.441
2014-09-05 04:00:00,54.60941,67.46448000000001,60.91885,53.91242,56.01065,33.7681,55.6471
2014-09-08 04:00:00,54.27418,67.39936999999999,60.91885,53.88559,56.081830000000004,33.68887,55.552640000000004
2014-09-09 04:00:00,53.83579,67.08830999999999,60.48471,53.57251,55.80601,33.4952,55.26925
2014-09-10 04:00:00,53.72404,67.11724,60.79877,53.90347,55.80601,33.50401,55.33795
2014-09-11 04:00:00,53.28566,67.11724,60.68792,53.74247,55.797109999999996,33.54802,55.33795
2014-09-12 04:00:00,52.94181999999999,67.03766999999999,60.3092,53.52778000000001,55.39671,33.266329999999996,54.97727
2014-09-15 04:00:00,52.67535,66.9147,59.98591,53.38466,55.32553000000001,33.31915,55.06315
2014-09-16 04:00:00,53.16531,67.05214000000001,60.650980000000004,53.82297,55.76152,33.54802,55.04597
2014-09-17 04:00:00,52.86446,67.26916,60.74335,53.81403,55.708130000000004,33.54802,55.62992
2014-09-18 04:00:00,52.96761,67.29086,61.07589,54.189719999999994,55.73483,33.644859999999994,55.89613000000001
2014-09-19 04:00:00,52.79569,67.39214,61.00199,54.189719999999994,55.8149,33.67126,55.69004
2014-09-22 04:00:00,52.1596,67.26916,60.3092,53.796130000000005,55.38782,33.4864,55.3036
2014-09-23 04:00:00,51.9533,66.92916,60.09675,53.509890000000006,54.978530000000006,33.310340000000004,54.99445
2014-09-24 04:00:00,52.61518,66.72661,60.739340000000006,54.05248,55.42298,33.5591,55.27673000000001
2014-09-25 04:00:00,51.747,66.27087,59.915040000000005,53.13725,54.779880000000006,33.18769,54.53638
2014-09-26 04:00:00,51.9447,66.22746,60.41518000000001,53.68459,54.779880000000006,33.36455,54.786030000000004
2014-09-29 04:00:00,51.34299,66.09000999999999,60.36886,53.603840000000005,54.76201999999999,33.37339,54.786030000000004
2014-09-30 04:00:00,51.40316,66.51682,60.08175,53.487190000000005,54.83347,33.32034,54.613859999999995
2014-10-01 04:00:00,50.82724,66.59005,59.20186999999999,52.73347,54.1993,33.06389,53.761590000000005
2014-10-02 04:00:00,50.93039,66.72081,59.155559999999994,52.74244,54.32434,33.1081,53.3742
2014-10-03 04:00:00,51.22265,66.94603000000001,60.016909999999996,53.28978000000001,54.895990000000005,33.470659999999995,54.2609
2014-10-06 04:00:00,51.61806,67.01868,59.868719999999996,53.182109999999994,54.78881,33.45298,54.42446999999999
2014-10-07 04:00:00,51.308609999999994,66.7644,58.83139,52.41044,54.62803,33.081579999999995,53.72716
2014-10-08 04:00:00,51.88453,67.08406,60.00765,53.370540000000005,54.77095,33.63868,54.45029
2014-10-09 04:00:00,51.205459999999995,66.3721,58.58132,52.41941,54.23503,33.09042,53.305330000000005
2014-10-10 04:00:00,50.38026,65.8345,57.72923,51.683640000000004,53.50261,32.940090000000005,52.59081
2014-10-13 04:00:00,50.52639,65.50758,56.376999999999995,50.8043,53.50261,32.595209999999994,51.74715
2014-10-14 04:00:00,50.74988,65.72551999999999,56.12693,50.876090000000005,52.95775,32.745540000000005,51.87628
2014-10-15 04:00:00,50.509190000000004,65.74005,55.83981,50.61587,52.17174,32.48025,51.32532
2014-10-16 04:00:00,50.414640000000006,66.11057,56.20101999999999,50.59793,52.841640000000005,32.40951,51.4028
2014-10-17 04:00:00,50.81865,66.66996,57.154990000000005,51.15424,53.38649,32.75439,52.065670000000004
2014-10-20 04:00:00,50.86163,67.14944,57.608830000000005,51.41446,53.708040000000004,33.03736,52.625240000000005
2014-10-21 04:00:00,51.28282,67.69431,59.04441,52.41941,53.708040000000004,33.53257,53.537769999999995
2014-10-22 04:00:00,51.059329999999996,67.25115,58.61837,52.141259999999996,54.565509999999996,33.46182,53.35698000000001
2014-10-23 04:00:00,51.18827,67.22209000000001,59.53529,52.877030000000005,55.11929,33.69174,53.83906999999999
2014-10-24 04:00:00,51.23125,67.41098000000001,60.1651,53.253890000000006,55.4855,33.96587,54.0629
2014-10-27 04:00:00,51.102309999999996,67.13492,60.00765,53.36156999999999,55.4855,34.01893,54.105940000000004
2014-10-28 04:00:00,51.652440000000006,67.24389000000001,60.72081,53.89096,55.69987,34.24001,54.25229
2014-10-29 04:00:00,51.67823,67.19303000000001,60.35034,53.79226,55.69987,34.16042,54.38142
2014-10-30 04:00:00,52.04785,67.16396999999999,60.813430000000004,54.40241999999999,56.244719999999994,34.514140000000005,54.82046999999999
2014-10-31 04:00:00,52.05645,67.22209000000001,61.461769999999994,54.913869999999996,56.81636999999999,34.735209999999995,55.414469999999994
2014-11-03 05:00:00,51.90173,67.36372,61.55438,54.83311,56.98608,34.77943,55.75881999999999
2014-11-04 05:00:00,51.78998,67.15211,61.4525,54.68955,56.80744,34.84133,55.49195
2014-11-05 05:00:00,51.41176,67.13753,61.758140000000004,54.815169999999995,57.12899,35.01818,55.8363
2014-11-06 05:00:00,50.9132,67.31264,62.08231,55.07538,57.12899,35.0624,55.86213000000001
2014-11-07 05:00:00,50.97337,67.37831,61.81371,55.01257,57.12899,35.080090000000006,56.04291
2014-11-10 05:00:00,50.990559999999995,67.4075,62.04526,55.30866999999999,57.575590000000005,35.239259999999994,56.30116999999999
2014-11-11 05:00:00,51.059329999999996,67.56073,62.07304,55.37149,57.575590000000005,35.221579999999996,56.2323
2014-11-12 05:00:00,50.81005,67.34184,62.10083,55.44327,57.477340000000005,35.21273,56.266740000000006
2014-11-13 05:00:00,50.81005,67.06456,61.980430000000005,55.4971,57.450540000000004,35.26579,56.266740000000006
2014-11-14 05:00:00,51.03354,66.7289,61.906330000000004,55.42531999999999,57.450540000000004,35.20389,56.335609999999996
2014-11-17 05:00:00,50.724090000000004,66.72161,62.017480000000006,55.30866999999999,57.56665,35.301159999999996,56.2323
2014-11-18 05:00:00,50.97337,66.59026,62.767680000000006,55.56889,57.95073000000001,35.46918,56.2323
2014-11-19 05:00:00,50.89601,66.57567,62.4991,55.44327,57.772090000000006,35.45149,56.611090000000004
2014-11-20 05:00:00,50.96478,66.58296999999999,62.45279,55.604780000000005,57.772090000000006,35.46033,56.67995
2014-11-21 05:00:00,51.80717,66.94781,62.795480000000005,55.882940000000005,57.772090000000006,35.548770000000005,57.04152
2014-11-24 05:00:00,51.43755,66.94051,63.110369999999996,56.071369999999995,57.772090000000006,35.61067,57.19648000000001
2014-11-25 05:00:00,51.308609999999994,67.04996,63.21226,56.0265,58.45093000000001,35.61951,57.299780000000005
2014-11-26 05:00:00,51.7384,67.13753,63.65683000000001,56.15213000000001,58.495580000000004,35.77868,57.075959999999995
2014-11-28 05:00:00,50.947590000000005,66.49540999999999,63.76797,56.170069999999996,58.6117,35.97323,56.8177
2014-12-01 05:00:00,50.2943,65.82600000000001,63.3234,55.891909999999996,58.27228,35.840579999999996,56.48196
2014-12-02 05:00:00,50.285709999999995,66.18519,63.74018,56.17904,58.43306,35.96439,56.97265
2014-12-03 05:00:00,50.45762,66.29514,63.860580000000006,56.44823,58.68316,36.02629,57.17066
2014-12-04 05:00:00,50.38885,66.25116,63.888380000000005,56.43926,58.68316,35.99092,57.075959999999995
2014-12-05 05:00:00,50.0794,66.19984000000001,64.10139000000001,56.502069999999996,58.66529,35.99092,57.24813
2014-12-08 05:00:00,49.63242,65.86265999999999,63.87911,56.08034,58.45985,35.92902,56.75743000000001
2014-12-09 05:00:00,49.29718,65.82600000000001,63.860580000000006,56.170069999999996,58.40626999999999,35.840579999999996,56.75743000000001
2014-12-10 05:00:00,48.8588,65.07098,62.89736,55.22792,57.70064,35.40728,55.81908000000001
2014-12-11 05:00:00,48.54075,64.83641,63.24004,55.52401999999999,58.254419999999996,35.62835,56.07734
2014-12-12 05:00:00,48.042190000000005,63.95678,62.526880000000006,54.73441,57.379090000000005,35.15968,55.629690000000004
2014-12-15 05:00:00,47.51784,63.92013000000001,62.09157,54.465230000000005,56.780640000000005,34.982820000000004,54.69995
2014-12-16 05:00:00,47.26856,63.692890000000006,61.4062,53.81918,56.780640000000005,34.797109999999996,54.3642
2014-12-17 05:00:00,48.09877,64.99036,62.45279,54.716469999999994,57.12899,35.40728,54.3642
2014-12-18 05:00:00,48.70961,65.5108,64.09213000000001,56.268769999999996,58.129380000000005,36.0705,56.4217
2014-12-19 05:00:00,48.79687,66.14121,64.11993000000001,56.51104,58.8082,36.150090000000006,56.99848000000001
2014-12-22 05:00:00,49.12846,65.97994,64.12918,56.51104,59.16548,36.371159999999996,57.28256999999999
2014-12-23 05:00:00,48.945209999999996,66.21451,63.79575,56.528980000000004,59.54063000000001,36.41538,57.67856999999999
2014-12-24 05:00:00,49.05865,66.43985,63.88618,56.628859999999996,59.538740000000004,36.440540000000006,57.57525
2014-12-26 05:00:00,49.38152,66.23373000000001,64.18359,56.76395,59.72733,36.51166,57.73966
2014-12-29 05:00:00,49.180820000000004,66.27053000000001,64.16501,56.78196,59.82611,36.54722,57.84349
2014-12-30 05:00:00,49.34662,66.13802,63.663140000000006,56.565819999999995,59.538740000000004,36.39609,57.59256
2014-12-31 05:00:00,49.41643,65.96133,63.2542,56.06149,58.84726,35.987140000000004,57.116659999999996
2015-01-02 05:00:00,48.99757,65.96133,63.15197,56.05249,58.658680000000004,36.01381,56.58019
2015-01-05 05:00:00,48.299479999999996,65.35031,62.334109999999995,55.20593,57.94924,35.675990000000006,56.58019
2015-01-06 05:00:00,48.1424,65.10001,61.804359999999996,54.72861999999999,57.715759999999996,35.5782,55.40342
2015-01-07 05:00:00,48.83177,65.50491,62.82668,55.350030000000004,58.24559,36.03159,55.84471
2015-01-08 05:00:00,49.704390000000004,65.99815,64.10925,56.3857,59.11666999999999,36.565,56.97821
2015-01-09 05:00:00,49.582229999999996,66.32942,63.77466,55.89938000000001,58.73052,36.35163,56.44175
2015-01-12 05:00:00,49.34662,66.24844,63.40291,55.440090000000005,58.28151,36.19161,55.853359999999995
2015-01-13 05:00:00,49.63459,66.24844,63.18914,55.28699,58.20069,36.15605,55.69761
2015-01-14 05:00:00,49.52987,66.09385,62.975390000000004,55.07085,57.841480000000004,36.03159,55.256319999999995
2015-01-15 05:00:00,49.4077,65.68896,62.557159999999996,54.55751,57.77862,35.97825,54.763119999999994
2015-01-16 05:00:00,49.852740000000004,65.93925,63.31926,55.29599,57.940259999999995,36.36942,55.4986
2015-01-20 05:00:00,49.7393,65.82146,63.663140000000006,55.548159999999996,58.317440000000005,36.43165,55.31689
2015-01-21 05:00:00,50.51593,66.17483,63.914069999999995,55.65623000000001,58.515,36.49388,55.73223
2015-01-22 05:00:00,51.170390000000005,66.26318,65.01074,56.54781,59.35015,37.02729,56.1389
2015-01-23 05:00:00,51.100590000000004,66.26318,64.88063000000001,56.421730000000004,59.278319999999994,36.8317,56.320609999999995
2015-01-26 05:00:00,51.22275,66.565,64.94569,56.520790000000005,59.43996,36.91171,56.234080000000006
2015-01-27 05:00:00,51.02205,66.51347,64.11853,55.57516999999999,59.00891,36.64501,56.00046
2015-01-28 05:00:00,50.73409,66.3736,63.384319999999995,55.05283000000001,59.01789,36.22718,54.8583
2015-01-29 05:00:00,50.864979999999996,66.60918000000001,63.98842,55.58418,58.6048,36.41387,55.31689
2015-01-30 05:00:00,50.00108,66.42513000000001,62.81739,55.08886,57.91332,35.80934,54.763119999999994
2015-02-02 05:00:00,50.55083,66.68007,63.28208000000001,55.58418,58.11987,36.120490000000004,54.607369999999996
2015-02-03 05:00:00,51.33619,67.05704,63.88618,56.421730000000004,59.16157,36.52055,56.49366
2015-02-04 05:00:00,51.22275,66.77616,63.78395,56.016459999999995,59.071769999999994,36.43165,56.649409999999996
2015-02-05 05:00:00,51.54562,67.16792,64.48100000000001,56.7009,59.70936,36.78725,56.9263
2015-02-06 05:00:00,51.01332,67.21967,63.858309999999996,56.32266,59.413019999999996,36.467209999999994,57.142619999999994
2015-02-09 05:00:00,50.899879999999996,67.05704,63.45867,56.142540000000004,59.413019999999996,36.27163,56.554230000000004
2015-02-10 05:00:00,50.77771,67.28619,64.34159,56.73693000000001,59.58364,36.6539,57.08205
2015-02-11 05:00:00,50.39376,67.26401,64.67616,56.76395,59.529759999999996,36.67168,57.168580000000006
2015-02-12 05:00:00,51.09186,67.25661,65.09439,57.23225,60.03265,36.84948,57.731
2015-02-13 05:00:00,51.5718,67.35271,65.17803,57.58348,60.05959,36.87615,57.981930000000006
2015-02-17 05:00:00,51.2053,67.30836,65.45685999999999,57.6195,60.23021,36.89393,58.12903000000001
2015-02-18 05:00:00,51.16167,67.53751,65.65202,57.736580000000004,60.041630000000005,37.018390000000004,58.00789
2015-02-19 05:00:00,51.0046,67.38228000000001,65.6892,57.84465,60.427780000000006,36.85837,58.00789
2015-02-20 05:00:00,51.179120000000005,67.56707,66.22825,58.26793000000001,60.30206,37.0984,58.03385
2015-02-23 05:00:00,50.96969,67.61881,66.46059,58.31295,60.58044,37.14285,58.103069999999995
2015-02-24 05:00:00,51.42345,67.68533000000001,66.53494,58.439040000000006,60.68821,37.16064,58.336690000000004
2015-02-25 05:00:00,51.37109,67.90709,66.37695,58.529090000000004,60.69718,37.16953,58.267469999999996
2015-02-26 05:00:00,51.283840000000005,67.8923,66.47918,58.493069999999996,60.69718,37.133959999999995,58.00789
2015-02-27 05:00:00,51.26638,67.90709,66.22825,58.403009999999995,60.48166,37.11618,58.00789
2015-03-02 05:00:00,51.179120000000005,67.89461999999999,66.63718,58.85331,60.5535,37.24065,58.319390000000006
2015-03-03 05:00:00,50.92606,67.70161,66.19107,58.52009,60.472680000000004,37.0984,57.92136
2015-03-04 05:00:00,50.80389,67.57540999999999,66.10741999999999,58.27693000000001,60.08654,36.92949,57.72235
2015-03-05 05:00:00,50.94352,67.70161,66.25613,58.45705,60.320009999999996,37.06284,57.80888
2015-03-06 05:00:00,50.35013,67.27105,65.19662,57.57447,59.413019999999996,36.40498,56.90034
2015-03-09 04:00:00,50.21051,67.13,65.59626999999999,57.89869,59.655480000000004,36.573890000000006,57.26376
2015-03-10 04:00:00,49.4077,66.87019000000001,64.58323,56.93506,58.98197,36.102709999999995,56.29465
2015-03-11 04:00:00,49.48624,67.05577,64.44382,56.64686999999999,58.89216999999999,36.0227,56.31196
2015-03-12 04:00:00,49.7393,67.18939,65.16875,57.24126,59.457919999999994,36.49388,56.77921
2015-03-13 04:00:00,49.36407,66.95926,64.88993,56.854009999999995,59.34118,36.31607,56.6148
2015-03-16 04:00:00,49.78293,66.89246,65.88438000000001,57.69155,60.00571,36.81392,57.27241
2015-03-17 04:00:00,50.035990000000005,66.5584,65.93085,57.43938000000001,59.80814,36.6539,57.168580000000006
2015-03-18 04:00:00,50.95224,67.15228,66.63718,58.14184,60.84985,37.0984,57.800230000000006
2015-03-19 04:00:00,50.32395,66.61778000000001,66.73012,58.13284,60.355940000000004,36.98283,57.44546
2015-03-20 04:00:00,50.80389,67.13743000000001,67.23199,58.6912,61.02945,37.27621,58.172290000000004
2015-03-23 04:00:00,50.8737,67.18939,66.88811,58.6822,60.948640000000005,37.338440000000006,58.0598
2015-03-24 04:00:00,51.32747,67.29332,66.55354,58.27693000000001,60.571459999999995,37.11618,57.64448
2015-03-25 04:00:00,50.76899,67.11516,65.1771,57.440630000000006,59.713280000000005,36.65102,57.00213000000001
2015-03-26 04:00:00,50.81262,67.10773,65.19575,57.35026,59.55998,36.53495,56.76741
2015-03-27 04:00:00,50.92606,67.1597,65.68047,57.37736999999999,59.713280000000005,36.69566,56.706559999999996
2015-03-30 04:00:00,51.475809999999996,67.34528,66.28638000000001,58.03709,60.58797,37.097429999999996,57.462869999999995
2015-03-31 04:00:00,51.49326,67.26363,65.53133000000001,57.48582,60.055930000000004,36.83851,57.462869999999995
2015-04-01 04:00:00,52.12155,67.40202,64.99067,57.1424,60.0379,36.74923,57.00213000000001
2015-04-02 04:00:00,52.662569999999995,67.45421999999999,65.14913,57.25085,60.236290000000004,36.82066,57.05429
2015-04-06 04:00:00,53.229769999999995,67.62573,65.47539,57.56715,60.67814,37.02601,57.601969999999994
2015-04-07 04:00:00,53.10761,67.98365,65.45675,57.6756,60.65109,36.88316,57.34986
2015-04-08 04:00:00,53.945319999999995,67.96874,65.68047,57.7479,60.47073,36.9903,57.393330000000006
2015-04-09 04:00:00,54.27692,67.90163000000001,65.90419,58.03709,60.56091,37.0528,57.61935
2015-04-10 04:00:00,54.22456,68.05821999999999,66.27705,58.18168000000001,60.8675,37.15101,57.96709
2015-04-13 04:00:00,53.831880000000005,67.93146,65.93216,57.9919,60.59698,36.9903,57.92361999999999
2015-04-14 04:00:00,53.892959999999995,67.96128,65.85758,57.84731,60.63305,37.07065,57.89754
2015-04-15 04:00:00,53.95405,68.22973,66.07198000000001,58.2088,60.63305,37.10637,58.506080000000004
2015-04-16 04:00:00,54.46017,68.08805,66.10927,58.0642,60.72322,37.07065,58.22789
2015-04-17 04:00:00,53.910419999999995,67.87926,65.3076,57.33218000000001,59.95674,36.70459,57.61935
2015-04-20 04:00:00,53.796980000000005,68.0284,66.01605,57.96479,60.63305,37.01708,58.201809999999995
2015-04-21 04:00:00,54.15475,68.07314000000001,66.21181,58.019009999999994,60.63305,36.99922,58.14095
2015-04-22 04:00:00,54.49508,68.00601999999999,66.43552,58.36243,60.732240000000004,37.12422,57.784530000000004
2015-04-23 04:00:00,55.0361,67.98365,66.52875,58.64258,60.984730000000006,37.26708,58.419140000000006
2015-04-24 04:00:00,55.21935,68.0955,66.6406,58.859469999999995,60.70519,37.320640000000004,58.32351
2015-04-27 04:00:00,55.53349,68.11787,66.11859,58.63354,60.66911999999999,37.06172,58.332209999999996
2015-04-28 04:00:00,55.53349,68.01348,66.18384,58.6968,60.49779,37.2135,58.44521999999999
2015-04-29 04:00:00,55.08846,67.88672,65.75504000000001,58.36243,60.22727,36.9278,58.26266
2015-04-30 04:00:00,54.3031,67.84943,64.85084,57.58523,59.713280000000005,36.62423,57.845380000000006
2015-05-01 04:00:00,54.52125,68.00103,65.83894000000001,58.40761,60.18218,36.90101,58.253969999999995
2015-05-04 04:00:00,54.78304,67.98605,65.99741,58.534130000000005,60.64207,37.00815,58.636469999999996
2015-05-05 04:00:00,54.40781,67.89617,65.01863,57.92864,59.70426,36.60638,57.95839
2015-05-06 04:00:00,54.11111999999999,67.69394,64.75763,57.6033,59.38865,36.51709,57.70628000000001
2015-05-07 04:00:00,53.86679,67.68645,65.3076,57.91056999999999,59.884609999999995,36.71352,57.85408
2015-05-08 04:00:00,54.364180000000005,68.21824000000001,66.14655,58.77814,60.5519,37.13315,58.54084
2015-05-11 04:00:00,53.884240000000005,67.79131,65.93216,58.597390000000004,60.5519,36.93673,58.26266
2015-05-12 04:00:00,53.892959999999995,67.78381999999999,65.69912,58.41665,60.200219999999995,36.8653,58.19311999999999
2015-05-13 04:00:00,53.96278,67.68645,65.77368,58.39858,60.1371,36.82959,58.062709999999996
2015-05-14 04:00:00,54.364180000000005,68.01601,66.69653000000001,59.103480000000005,60.1371,37.26708,58.575619999999994
2015-05-15 04:00:00,54.59106,68.16581,66.83636,59.14866,60.65109,37.392070000000004,58.68863
2015-05-18 04:00:00,54.364180000000005,68.05346,67.19058000000001,59.311330000000005,61.00277,37.445640000000004,58.8538
2015-05-19 04:00:00,54.364180000000005,67.9486,67.17194,59.365559999999995,61.00277,37.472429999999996,58.89726999999999
2015-05-20 04:00:00,54.015130000000006,67.86621,67.1533,59.3023,61.13803000000001,37.454570000000004,58.97551
2015-05-21 04:00:00,53.84933,67.96358000000001,67.24651,59.401709999999994,61.04785,37.42778,58.958130000000004
2015-05-22 04:00:00,53.945319999999995,68.01601,67.14397,59.22096,61.06589,37.329570000000004,59.018980000000006
2015-05-26 04:00:00,53.325759999999995,67.8737,66.46349000000001,58.49799,60.36253000000001,37.00815,58.201809999999995
2015-05-27 04:00:00,53.29959,68.0235,67.33972,58.97696,60.74126,37.24922,58.61909
2015-05-28 04:00:00,52.723659999999995,67.99354,67.24651,58.94081,60.777330000000006,37.222429999999996,58.72341
2015-05-29 04:00:00,52.418240000000004,68.09091,67.03211,58.46184,60.68716,36.99922,58.37568
2015-06-01 04:00:00,52.01683,68.20510999999999,67.08804,58.615469999999995,60.67814,37.097429999999996,58.37568
2015-06-02 04:00:00,52.06047,68.07722,66.79907,58.56125,60.67814,36.97244,58.45391
2015-06-03 04:00:00,51.885940000000005,67.70858,66.9016,58.66969,60.606,36.96351,58.59301
2015-06-04 04:00:00,51.135490000000004,67.49041,66.37959000000001,58.1365,60.606,36.71352,58.15834
2015-06-05 04:00:00,50.94352,67.28728000000001,66.18384,58.019009999999994,60.04691999999999,36.49924,58.14095
2015-06-08 04:00:00,50.91733,67.28728000000001,65.79233,57.64849,59.902640000000005,36.33852,57.92361999999999
2015-06-09 04:00:00,50.51593,67.17443,65.84826,57.63945,59.6231,36.27603,57.9497
2015-06-10 04:00:00,51.14421,67.26472,66.64993,58.42569,60.27235,36.58852,58.53215
2015-06-11 04:00:00,50.96097,67.40012,66.83636,58.66066,60.44368000000001,36.77601,58.62778
2015-06-12 04:00:00,50.899879999999996,67.15186,66.47281,58.19072,60.16415,36.5528,58.184419999999996
2015-06-15 04:00:00,50.50721,66.83589,66.42621,57.88346,59.81247,36.35638,57.914930000000005
2015-06-16 04:00:00,50.59446,67.21204,66.86433000000001,58.26302,60.1371,36.59745,58.219190000000005
2015-06-17 04:00:00,50.76899,67.15186,66.96686,58.48895,60.46171999999999,36.73137,58.219190000000005
2015-06-18 04:00:00,51.23148,67.40012,67.91767,59.094440000000006,60.903569999999995,37.12422,58.8625
2015-06-19 04:00:00,50.89116,67.43774,67.86174,58.90466,60.750280000000004,36.97244,58.62778
2015-06-22 04:00:00,51.283840000000005,67.57316,68.16935,59.112519999999996,60.939640000000004,37.07958,58.888580000000005
2015-06-23 04:00:00,51.64161,67.52802,68.29986,59.01311,60.939640000000004,37.04387,58.888580000000005
2015-06-24 04:00:00,51.44963,67.34747,67.6988,58.689969999999995,60.489959999999996,36.77463,58.528999999999996
2015-06-25 04:00:00,51.34182,67.14434,68.07283000000001,58.47206,60.489959999999996,36.69389,58.54646999999999
2015-06-26 04:00:00,51.03327,66.94874,67.86711,58.41758000000001,60.489959999999996,36.76566,58.16199
2015-06-29 04:00:00,50.23106,66.48982,66.60477,57.119209999999995,59.167080000000006,36.137640000000005,57.279430000000005
2015-06-30 04:00:00,50.84814,66.8058,66.80114,57.38251999999999,59.29393,36.17353,57.4105
2015-07-01 04:00:00,50.90104,66.8169,67.42763000000001,57.67306,59.65636,36.60416,57.454190000000004
2015-07-02 04:00:00,51.17432,67.06628,67.27802,57.76385,59.65636,36.63108,57.576530000000005
2015-07-06 04:00:00,50.22224,66.84713,67.13776,57.51871,59.65636,36.658,57.12214
2015-07-07 04:00:00,49.59633,66.90003,67.55854000000001,57.918209999999995,60.04597,37.00789,57.532830000000004
2015-07-08 04:00:00,48.34453,66.56753,66.56737,57.037490000000005,59.1852,36.61314,56.50172
2015-07-09 04:00:00,48.92635,66.71866999999999,66.83854000000001,57.21001,59.629180000000005,36.61314,56.84251
2015-07-10 04:00:00,49.76383,67.10406,67.87646,57.80925,59.91007,36.99892,57.39301999999999
2015-07-13 04:00:00,50.03711,67.16450999999999,68.59647,58.58101,59.91007,37.25909,57.95227
2015-07-14 04:00:00,50.204609999999995,67.0965,68.98919000000001,58.83524,60.61681,37.33984,58.258109999999995
2015-07-15 04:00:00,49.86962,67.0965,68.85828000000001,58.798919999999995,60.499019999999994,37.31292,58.09209
2015-07-16 04:00:00,50.32803,67.2023,69.25101,59.21658000000001,60.499019999999994,37.55516,58.49405
2015-07-17 04:00:00,50.21342,67.02094,69.25101,59.62516,60.46278,37.47441,58.49405
2015-07-20 04:00:00,49.9754,66.71110999999999,69.47543,59.752269999999996,60.56244,37.49236,58.432880000000004
2015-07-21 04:00:00,50.010670000000005,66.5902,69.0827,59.57976,60.5715,37.3219,58.048390000000005
2015-07-22 04:00:00,49.45528,66.15947,69.11076,59.33461,60.5715,37.37572,58.048390000000005
2015-07-23 04:00:00,49.34069,66.12168,68.76478,59.016830000000006,60.5715,37.14246,57.812459999999994
2015-07-24 04:00:00,48.8382,65.93276,68.60580999999999,58.13612,60.5715,37.00789,57.46293000000001
2015-07-27 04:00:00,48.124140000000004,65.65316,68.07283000000001,57.76385,59.13989,36.9092,56.65026999999999
2015-07-28 04:00:00,48.47676,66.00833,68.94244,58.526540000000004,59.42078000000001,37.294979999999995,57.34933
2015-07-29 04:00:00,48.732409999999994,66.39373,69.39126999999999,59.025909999999996,59.42078000000001,37.54618,57.882369999999995
2015-07-30 04:00:00,48.41505,66.5902,69.32581,59.21658000000001,59.42078000000001,37.56413,57.80372
2015-07-31 04:00:00,48.91754,66.47685,69.33516999999999,59.034980000000004,60.77084,37.62693,57.59401
2015-08-03 04:00:00,48.4415,66.35244,69.26035999999999,58.798919999999995,60.44465,37.66282,57.47166
2015-08-04 04:00:00,48.51202,66.39039,68.99854,58.817080000000004,60.44465,37.6359,57.22699
2015-08-05 04:00:00,48.63544,66.2993,69.27906,59.29829,60.69835,37.86019,57.35807
2015-08-06 04:00:00,48.30045,66.02603,68.03542,58.58101,60.036919999999995,37.6359,57.12214
